ID,Tweet,Candidate,Stance,Preproc_Tweet,Tokens
12797,"At this juncture, only GOD can be called upon to investigate the remaining corruption scandals of the @NAkufoAddo gÃ¢â¬Â¦ https://t.co/vNv3jzi7Vc",Nana,-1.0,at this juncture only god can be called upon to investigate the remaining corruption scandals of the nana g ,"['at', 'thi', 'junctur', 'onli', 'god', 'can', 'be', 'call', 'upon', 'to', 'investig', 'the', 'remain', 'corrupt', 'scandal', 'of', 'the', 'nana', 'g']"
12823,"You're scared to say Akufo-Addo (@NAkufoAddo ) the #CorruptDictator and #ClearingAgent is palpably corrupt.
The onlÃ¢â¬Â¦ https://t.co/MBDmU1PyYr",Nana,-1.0,"you're scared to say akufo-addo (nana ) the  and  is palpably corrupt
the onl ","[""you'r"", 'scare', 'to', 'say', 'akufo-addo', 'nana', 'the', 'and', 'is', 'palpabl', 'corrupt', 'the', 'onl']"
12858,PLEASE I AM JUST ASKING WHERE IS @KeNNedyAgypong IN THE MIST  OF CORRUPTION SCANDALS IN THE @NPP_GH  ANDÃ¢â¬Â¦ https://t.co/A4Rg9we9jL,Nana,-1.0,please i am just asking where is  in the mist  of corruption scandals in the npp and ,"['pleas', 'i', 'am', 'just', 'ask', 'where', 'is', 'in', 'the', 'mist', 'of', 'corrupt', 'scandal', 'in', 'the', 'npp', 'and']"
12863,@ManKujoe @Bridget_Otoo @NAkufoAddo Npp without foolishness is like bob marley without weed,Nana,-1.0,  nana npp without foolishness is like bob marley without weed,"['nana', 'npp', 'without', 'foolish', 'is', 'like', 'bob', 'marley', 'without', 'weed']"
12867,"@NAkufoAddo thru the NCA is blocking media networks that investigate his appointeesÃ¢â¬â¢ acts of corruption, heÃ¢â¬â¢ll STOPÃ¢â¬Â¦ https://t.co/T18csTyz0p",Nana,-1.0,nana thru the nca is blocking media networks that investigate his appointees acts of corruption hell stop ,"['nana', 'thru', 'the', 'nca', 'is', 'block', 'media', 'network', 'that', 'investig', 'hi', 'appointe', 'act', 'of', 'corrupt', 'hell', 'stop']"
12887,"Dear Ghanaian media, 

We have a tyrant (@NAkufoAddo) for Prez. He abhors the corruption being perpetuated by his kÃ¢â¬Â¦ https://t.co/w61gBE2R85",Nana,-1.0,"dear ghanaian media 

we have a tyrant (nana) for prez he abhors the corruption being perpetuated by his k ","['dear', 'ghanaian', 'media', 'we', 'have', 'a', 'tyrant', 'nana', 'for', 'prez', 'he', 'abhor', 'the', 'corrupt', 'be', 'perpetu', 'by', 'hi', 'k']"
12941,@tozerprince @NAkufoAddo With everything thatÃ¢â¬â¢s unveiling this government is going to suffer a very huge loss. AndÃ¢â¬Â¦ https://t.co/StASX5wPYP,Nana,-1.0, nana with everything thats unveiling this government is going to suffer a very huge loss and ,"['nana', 'with', 'everyth', 'that', 'unveil', 'thi', 'govern', 'is', 'go', 'to', 'suffer', 'a', 'veri', 'huge', 'loss', 'and']"
12947,"@KwJoshua You donÃ¢â¬â¢t have shame, defending a corrupt president like @NAkufoAddo",Nana,-1.0, you dont have shame defending a corrupt president like nana,"['you', 'dont', 'have', 'shame', 'defend', 'a', 'corrupt', 'presid', 'like', 'nana']"
12977,Nana-Addo gargantuan corruption act has sorrowfully killed JJ rawlings .we all know that the man hate corruption buÃ¢â¬Â¦ https://t.co/qGyjpPDzSz,Nana,-1.0,nana-addo gargantuan corruption act has sorrowfully killed jj rawlings we all know that the man hate corruption bu ,"['nana-addo', 'gargantuan', 'corrupt', 'act', 'ha', 'sorrow', 'kill', 'jj', 'rawl', 'we', 'all', 'know', 'that', 'the', 'man', 'hate', 'corrupt', 'bu']"
13083,"@MickeySanty @Bridget_Otoo @NAkufoAddo politician??? no
journalists??? please donÃ¢â¬â¢t go there.... donÃ¢â¬â¢t disrespect jÃ¢â¬Â¦ https://t.co/60dTzHlrlz",Nana,-1.0,"  nana politician no
journalists please dont go there dont disrespect j ","['nana', 'politician', 'no', 'journalist', 'pleas', 'dont', 'go', 'there', 'dont', 'disrespect', 'j']"
13090,@SammyGyamfi2017 @NAkufoAddo Absolutely corrupt. He breath corruption,Nana,-1.0, nana absolutely corrupt he breath corruption,"['nana', 'absolut', 'corrupt', 'he', 'breath', 'corrupt']"
13102,"@tabi_henry @Joy997FM @NAkufoAddo @MrKwakuKyei1 Simply put, it's only the corrupt like you that believes corruptionÃ¢â¬Â¦ https://t.co/oRhIXbYJ7D",Nana,-1.0,  nana  simply put it's only the corrupt like you that believes corruption ,"['nana', 'simpli', 'put', ""it'"", 'onli', 'the', 'corrupt', 'like', 'you', 'that', 'believ', 'corrupt']"
13131,@Bridget_Otoo @NAkufoAddo Condom 20p could have prevented this trash Ã°Å¸ââ creature. Use ur brain small na u wonÃ¢â¬â¢t die wai ahh Ã°Å¸ËâÃ°Å¸Ëâ,Nana,-1.0, nana condom p could have prevented this trash  creature use ur brain small na u wont die wai ahh ,"['nana', 'condom', 'p', 'could', 'have', 'prevent', 'thi', 'trash', 'creatur', 'use', 'ur', 'brain', 'small', 'na', 'u', 'wont', 'die', 'wai', 'ahh']"
13310,Nana Addo and his mice NCA are disrupting the transmission of Joy News. This strategy only confirms the rot in theÃ¢â¬Â¦ https://t.co/n1891W2lVr,Nana,-1.0,nana addo and his mice nca are disrupting the transmission of joy news this strategy only confirms the rot in the ,"['nana', 'addo', 'and', 'hi', 'mice', 'nca', 'are', 'disrupt', 'the', 'transmiss', 'of', 'joy', 'news', 'thi', 'strategi', 'onli', 'confirm', 'the', 'rot', 'in', 'the']"
13341,@RexOmarrr @NAkufoAddo Is it because you think this govt is very corrupt or probably the  most corrupt in the 4th Republic? Agree?,Nana,-1.0, nana is it because you think this govt is very corrupt or probably the  most corrupt in the th republic agree,"['nana', 'is', 'it', 'becaus', 'you', 'think', 'thi', 'govt', 'is', 'veri', 'corrupt', 'or', 'probabl', 'the', 'most', 'corrupt', 'in', 'the', 'th', 'republ', 'agre']"
13377,"@Bridget_Otoo @NAkufoAddo Everybody is corrupt including u , u not also clean!!!",Nana,-1.0, nana everybody is corrupt including u  u not also clean,"['nana', 'everybodi', 'is', 'corrupt', 'includ', 'u', 'u', 'not', 'also', 'clean']"
13392,"@JamesTiger98 Choose your poison! @NAkufoAddo is the most corrupt president in our history. We vote in 20 days, whoÃ¢â¬Â¦ https://t.co/a6UkWnhqY4",Nana,-1.0, choose your poison nana is the most corrupt president in our history we vote in  days who ,"['choos', 'your', 'poison', 'nana', 'is', 'the', 'most', 'corrupt', 'presid', 'in', 'our', 'histori', 'we', 'vote', 'in', 'day', 'who']"
13396,@SammyGyamfi2017 @gyaigyimii @NAkufoAddo think of yours within 8 years in office the scandals that happened were just covered so please,Nana,-1.0,  nana think of yours within  years in office the scandals that happened were just covered so please,"['nana', 'think', 'of', 'your', 'within', 'year', 'in', 'offic', 'the', 'scandal', 'that', 'happen', 'were', 'just', 'cover', 'so', 'pleas']"
13434,@SammyGyamfi2017 @NAkufoAddo This cheap propaganda canÃ¢â¬â¢t bring you to power so stop it and bring out reasonable polÃ¢â¬Â¦ https://t.co/jWsv9BPiju,Nana,-1.0, nana this cheap propaganda cant bring you to power so stop it and bring out reasonable pol ,"['nana', 'thi', 'cheap', 'propaganda', 'cant', 'bring', 'you', 'to', 'power', 'so', 'stop', 'it', 'and', 'bring', 'out', 'reason', 'pol']"
13493,@oncletee @Bridget_Otoo @NAkufoAddo Ã°Å¸ËâÃ°Å¸ËâÃ°Å¸ËâÃ°Å¸ËâÃ°Å¸Ëâ NPP die hard,Nana,-1.0,  nana  npp die hard,"['nana', 'npp', 'die', 'hard']"
13527,@kweku309 @Bridget_Otoo @NAkufoAddo DonÃ¢â¬â¢t try to be stupid and ask stupid https://t.co/0WJVvJFmm7 you know about NCÃ¢â¬Â¦ https://t.co/NW6uPSjY9t,Nana,-1.0,  nana dont try to be stupid and ask stupid  you know about nc ,"['nana', 'dont', 'tri', 'to', 'be', 'stupid', 'and', 'ask', 'stupid', 'you', 'know', 'about', 'nc']"
13539,@Bridget_Otoo @NAkufoAddo Fool Soldiers indeed Ã°Å¸Â¤Â¦Ã°Å¸ï¿½Â¾Ã¢â¬ï¿½Ã¢â¢âÃ¯Â¸ï¿½. Quite sad though,Nana,-1.0, nana fool soldiers indeed  quite sad though,"['nana', 'fool', 'soldier', 'inde', 'quit', 'sad', 'though']"
13588,"@kweku_blay @Eny3_mani_aa1 @Bridget_Otoo @NAkufoAddo Her hate is so obvious, agend  but donÃ¢â¬â¢t be stupid",Nana,-1.0,   nana her hate is so obvious agend  but dont be stupid,"['nana', 'her', 'hate', 'is', 'so', 'obviou', 'agend', 'but', 'dont', 'be', 'stupid']"
13634,@lamKDB @Bridget_Otoo @NAkufoAddo Please go and bath. ItÃ¢â¬â¢s late. U smelling as ya tweet..,Nana,-1.0,  nana please go and bath its late u smelling as ya tweet,"['nana', 'pleas', 'go', 'and', 'bath', 'it', 'late', 'u', 'smell', 'as', 'ya', 'tweet']"
13692,"Eiiii NPP,, scandal mu scandals... thunder from my father's home town fire dis people and their generations unborn.Ã¢â¬Â¦ https://t.co/lcx7N3MViC",Nana,-1.0,eiiii npp scandal mu scandals thunder from my father's home town fire dis people and their generations unborn ,"['eiiii', 'npp', 'scandal', 'mu', 'scandal', 'thunder', 'from', 'my', ""father'"", 'home', 'town', 'fire', 'di', 'peopl', 'and', 'their', 'gener', 'unborn']"
13793,@SammyGyamfi2017 @NAkufoAddo Ur soul is tormented Sammy Gyamfi. U caht even sleep in peace cos u are haunted by theÃ¢â¬Â¦ https://t.co/frPMDTkhxp,Nana,-1.0, nana ur soul is tormented sammy gyamfi u caht even sleep in peace cos u are haunted by the ,"['nana', 'ur', 'soul', 'is', 'torment', 'sammi', 'gyamfi', 'u', 'caht', 'even', 'sleep', 'in', 'peac', 'co', 'u', 'are', 'haunt', 'by', 'the']"
13829,"1 Day-1 Scandal 

Corruption today under President @NAkufoAddo is a social intervention or @CallmeAlfredo ? https://t.co/2xS3qRkFx5",Nana,-1.0," day- scandal 

corruption today under president nana is a social intervention or   ","['day', 'scandal', 'corrupt', 'today', 'under', 'presid', 'nana', 'is', 'a', 'social', 'intervent', 'or']"
13851,"@DzifaGUNU Akufo Addo being corrupt is understatement.
The real fact is
@NAkufoAddo is corruption personified.",Nana,-1.0," akufo addo being corrupt is understatement
the real fact is
nana is corruption personified","['akufo', 'addo', 'be', 'corrupt', 'is', 'understat', 'the', 'real', 'fact', 'is', 'nana', 'is', 'corrupt', 'personifi']"
13854,"@SammyGyamfi2017 @NAkufoAddo The nation is in crises, scandals everyday, corruption and stealing everywhere. Bebiaa ay3 basaa.. Ã°Å¸ËÂ¥",Nana,-1.0, nana the nation is in crises scandals everyday corruption and stealing everywhere bebiaa ay basaa ,"['nana', 'the', 'nation', 'is', 'in', 'crise', 'scandal', 'everyday', 'corrupt', 'and', 'steal', 'everywher', 'bebiaa', 'ay', 'basaa']"
13857,"Oh Lord ! Ã°Å¸ËÂ«Ã°Å¸ËÂ«
From Martin Amidu's damning allegations against the President
To CocoBod Scandal
And Now to this NLA fÃ¢â¬Â¦ https://t.co/bCs0PMqX2K",Nana,-1.0,"oh lord  
from martin amidu's damning allegations against the president
to cocobod scandal
and now to this nla f ","['oh', 'lord', 'from', 'martin', ""amidu'"", 'damn', 'alleg', 'against', 'the', 'presid', 'to', 'cocobod', 'scandal', 'and', 'now', 'to', 'thi', 'nla', 'f']"
13885,"The way @NAkufoAddo  and his party dey try make this corruption issues against them look stupid erhh.
May God help usÃ¢ÅÅÃ°Å¸ï¿½Â¾",Nana,-1.0,"the way nana  and his party dey try make this corruption issues against them look stupid erhh
may god help us","['the', 'way', 'nana', 'and', 'hi', 'parti', 'dey', 'tri', 'make', 'thi', 'corrupt', 'issu', 'against', 'them', 'look', 'stupid', 'erhh', 'may', 'god', 'help', 'us']"
13890,"@GHOneTV So soo bad. Oh, our mothers are in pain. This time @NAkufoAddo should get them a standard market.Ã¢â¬Â¦ https://t.co/6UAeiMO79B",Nana,-1.0, so soo bad oh our mothers are in pain this time nana should get them a standard market ,"['so', 'soo', 'bad', 'oh', 'our', 'mother', 'are', 'in', 'pain', 'thi', 'time', 'nana', 'should', 'get', 'them', 'a', 'standard', 'market']"
13967,"@NAkufoAddo was born corrupt.
He's corrupt in everything https://t.co/usARJNAReD",Nana,-1.0,"nana was born corrupt
he's corrupt in everything ","['nana', 'wa', 'born', 'corrupt', ""he'"", 'corrupt', 'in', 'everyth']"
14025,"President @NAkufoAddo cannot whitewash his complexity in the stinking corruption deals uncovered by Martin Amidu, fÃ¢â¬Â¦ https://t.co/zNAJSZ98Ia",Nana,-1.0,president nana cannot whitewash his complexity in the stinking corruption deals uncovered by martin amidu f ,"['presid', 'nana', 'cannot', 'whitewash', 'hi', 'complex', 'in', 'the', 'stink', 'corrupt', 'deal', 'uncov', 'by', 'martin', 'amidu', 'f']"
14047,Mr. President @NAkufoAddo . Please say something as a #leader . We don't live in a bush . Its difficult defending yÃ¢â¬Â¦ https://t.co/bu8Pphv46m,Nana,-1.0,mr president nana  please say something as a   we don't live in a bush  its difficult defending y ,"['mr', 'presid', 'nana', 'pleas', 'say', 'someth', 'as', 'a', 'we', ""don't"", 'live', 'in', 'a', 'bush', 'it', 'difficult', 'defend', 'y']"
14050,Until @NAkufoAddo became president of Ghana corruption is a crime and now it's a way people live especially those in govt. #4moreToStealMore,Nana,-1.0,until nana became president of ghana corruption is a crime and now it's a way people live especially those in govt #moretostealmore,"['until', 'nana', 'becam', 'presid', 'of', 'ghana', 'corrupt', 'is', 'a', 'crime', 'and', 'now', ""it'"", 'a', 'way', 'peopl', 'live', 'especi', 'those', 'in', 'govt', '#moretostealmor']"
14054,@NAkufoAddo Mr. President. Please say something as a #leader . We don't live in a bush . Its difficult defending yoÃ¢â¬Â¦ https://t.co/EdfhQgdgfD,Nana,-1.0,nana mr president please say something as a   we don't live in a bush  its difficult defending yo ,"['nana', 'mr', 'presid', 'pleas', 'say', 'someth', 'as', 'a', 'we', ""don't"", 'live', 'in', 'a', 'bush', 'it', 'difficult', 'defend', 'yo']"
14116,"@Bridget_Otoo @NAkufoAddo Nana Addo is a massive disappointment 

It is really sad how shallow a lot of Ghanaians aÃ¢â¬Â¦ https://t.co/FMqmbgJFrD",Nana,-1.0," nana nana addo is a massive disappointment 

it is really sad how shallow a lot of ghanaians a ","['nana', 'nana', 'addo', 'is', 'a', 'massiv', 'disappoint', 'it', 'is', 'realli', 'sad', 'how', 'shallow', 'a', 'lot', 'of', 'ghanaian', 'a']"
14149,@NAkufoAddo. Hanging around with crooks and dictators can have negative consequences and side effects. https://t.co/2LiCdvkzW2,Nana,-1.0,nana hanging around with crooks and dictators can have negative consequences and side effects ,"['nana', 'hang', 'around', 'with', 'crook', 'and', 'dictat', 'can', 'have', 'neg', 'consequ', 'and', 'side', 'effect']"
14155,"We canÃ¢â¬â¢t vote for @NAkufoAddo to steal more . Very corrupt &amp; evil man  
#4MoreToStealMore",Nana,-1.0,"we cant vote for nana to steal more  very corrupt  evil man  
#moretostealmore","['we', 'cant', 'vote', 'for', 'nana', 'to', 'steal', 'more', 'veri', 'corrupt', 'evil', 'man', '#moretostealmor']"
14272,"Dear Government @NAkufoAddo please don't make our services to the nation make us slaves to the nation, NSP's we begÃ¢â¬Â¦ https://t.co/PzQcfvmkVh",Nana,-1.0,dear government nana please don't make our services to the nation make us slaves to the nation nsp's we beg ,"['dear', 'govern', 'nana', 'pleas', ""don't"", 'make', 'our', 'servic', 'to', 'the', 'nation', 'make', 'us', 'slave', 'to', 'the', 'nation', ""nsp'"", 'we', 'beg']"
14303,"@Class913fm @NAkufoAddo The corrupt has fought the anti corrupt, and they won. But we shall redeem this country from thieves and thugs",Nana,-1.0, nana the corrupt has fought the anti corrupt and they won but we shall redeem this country from thieves and thugs,"['nana', 'the', 'corrupt', 'ha', 'fought', 'the', 'anti', 'corrupt', 'and', 'they', 'won', 'but', 'we', 'shall', 'redeem', 'thi', 'countri', 'from', 'thiev', 'and', 'thug']"
14326,Corruption used to be a crime before @NAkufoAddo came. These days it is a national sport played by his family withÃ¢â¬Â¦ https://t.co/W9gqxp3rKP,Nana,-1.0,corruption used to be a crime before nana came these days it is a national sport played by his family with ,"['corrupt', 'use', 'to', 'be', 'a', 'crime', 'befor', 'nana', 'came', 'these', 'day', 'it', 'is', 'a', 'nation', 'sport', 'play', 'by', 'hi', 'famili', 'with']"
14343,"If u want to sow visionary development,  use @JDMahama. 

If u want to sow stinking corruption, use @NAkufoAddo
#4MoreToStealMore",Nana,-1.0,"if u want to sow visionary development  use mahama 

if u want to sow stinking corruption use nana
#moretostealmore","['if', 'u', 'want', 'to', 'sow', 'visionari', 'develop', 'use', 'mahama', 'if', 'u', 'want', 'to', 'sow', 'stink', 'corrupt', 'use', 'nana', '#moretostealmor']"
14367,"@Joy997FM @NAkufoAddo When I hear Ghanaians talk about Corruption, I laugh very loud. The whole country is corrupt.Ã¢â¬Â¦ https://t.co/NQGbhNZWNh",Nana,-1.0, nana when i hear ghanaians talk about corruption i laugh very loud the whole country is corrupt ,"['nana', 'when', 'i', 'hear', 'ghanaian', 'talk', 'about', 'corrupt', 'i', 'laugh', 'veri', 'loud', 'the', 'whole', 'countri', 'is', 'corrupt']"
14385,The PDS scandal was a bold attempt by @NAkufoAddo to steal from Ghanaians. As a result the US government has withheÃ¢â¬Â¦ https://t.co/f8fef4hlYA,Nana,-1.0,the pds scandal was a bold attempt by nana to steal from ghanaians as a result the us government has withhe ,"['the', 'pd', 'scandal', 'wa', 'a', 'bold', 'attempt', 'by', 'nana', 'to', 'steal', 'from', 'ghanaian', 'as', 'a', 'result', 'the', 'us', 'govern', 'ha', 'withh']"
